Frequency (Hz),RT60 (s)
50,0.7880632153189749
63,1.0429114143540383
80,0.5692682410322573
100,0.6918508719214383
125,0.612879984393857
250,0.5437407647401594
500,0.4381571824396183
1000,0.3797129368009277
2000,0.38378947963838167
4000,0.4073966526646568
8000,0.3692480360463369
12000,0.292557664288036
16000,0.27193003194931903
