Frequency (Hz),RT60 (s)
50,1.1221666666666665
63,1.1556041666666668
80,1.16975
100,1.0024166666666667
125,0.8618125000000001
250,0.6463541666666667
500,0.5362708333333334
1000,0.5641041666666666
2000,0.5743125
4000,1.0719166666666666
8000,1.0502916666666666
12000,1.133
16000,1.1581666666666668
