Frequency (Hz),RT60 (s)
50,0.67625
63,0.6892916666666666
80,0.6829166666666666
100,0.677
125,0.6610416666666666
250,0.6344791666666666
500,0.600625
1000,0.6091458333333333
2000,0.5871249999999999
4000,0.6416041666666668
8000,0.6562916666666667
12000,0.67025
16000,0.6776666666666666
