Frequency (Hz),RT60 (s)
50,0.774125
63,0.764875
80,0.7438958333333333
100,0.7049791666666666
125,0.6603541666666667
250,0.6201458333333333
500,0.46814583333333337
1000,0.5645
2000,0.6494583333333332
4000,0.6832916666666667
8000,0.6228125
12000,0.6724791666666666
16000,0.7106666666666667
