Frequency (Hz),RT60 (s)
50,0.5058333333333334
63,0.543125
80,0.5360208333333333
100,0.5118333333333334
125,0.4884791666666667
250,0.4779583333333334
500,0.4742083333333333
1000,0.479
2000,0.4410208333333333
4000,0.4770000000000001
8000,0.46525
12000,0.47435416666666663
16000,0.49345833333333333
