Frequency (Hz),RT60 (s)
50,1.3328097990983705
63,0.5492355787909938
80,0.5144080611625654
100,0.48326671824279727
125,0.4571116340651343
250,0.5500490405372287
500,0.5205670939282632
1000,0.46857531187002016
2000,0.42334963834688516
4000,0.4560890661629204
8000,0.3993222814284947
12000,0.3071299005932772
16000,0.26266879723299474
