Frequency (Hz),RT60 (s)
50,0.7864374999999999
63,0.7854375
80,0.7857916666666667
100,0.7748958333333333
125,0.7411458333333334
250,0.671375
500,0.5136458333333334
1000,0.5831458333333333
2000,0.6175
4000,0.6347291666666667
8000,0.6483958333333334
12000,0.7074166666666667
16000,0.7324166666666666
