Frequency (Hz),RT60 (s)
50,0.7785687786154124
63,0.5324271564008558
80,0.7341117052464039
100,1.363455525171797
125,1.3840026287534222
250,1.1359869210334872
500,0.9995407479036418
1000,0.4577516029847782
2000,0.5128540305268887
4000,0.6192877877335043
8000,0.5256143565953578
12000,0.37820185257621225
16000,0.31515213833578243
